#  DISTANCE:   ACTUAL_GOFR:   AVE_GOFR:      ERROR:
     1.03881        2.34486      2.3367  0.00341472
     1.06446        2.56463     2.55701  0.00289791
     1.09011         2.5526     2.55337  0.00317335
     1.11576        2.38601     2.41038  0.00321397
     1.14141        2.18696     2.19777  0.00324515
     1.16706        1.95594     1.97305  0.00345383
     1.19271        1.74871     1.76023  0.00357937
     1.21836        1.56117      1.5606  0.00251567
     1.24401        1.39222     1.38995   0.0028444
     1.26966        1.22804     1.24199  0.00271762
     1.29531        1.12983     1.12389  0.00197598
     1.32096        1.02934     1.02453  0.00216011
     1.34661       0.934736     0.94232  0.00177318
     1.37226       0.868829    0.872551  0.00140441
     1.39791        0.81269    0.816316  0.00101907
     1.42355       0.770113    0.772918   0.0012941
      1.4492       0.746873    0.737935   0.0016216
     1.47485       0.715558    0.707183  0.00140624
      1.5005       0.714413    0.689418  0.00188598
     1.52615       0.678947    0.676635    0.001574
      1.5518       0.679279    0.669014  0.00156745
     1.57745       0.676705    0.669232   0.0015095
      1.6031       0.675637     0.67574  0.00120909
     1.62875       0.687904    0.685913  0.00169961
      1.6544       0.688675    0.700574  0.00164939
     1.68005       0.718745    0.723295  0.00153502
      1.7057       0.745906    0.749625  0.00143093
     1.73135       0.771705    0.780989  0.00125575
       1.757       0.820873    0.815409  0.00132407
     1.78265       0.849896    0.855087  0.00127741
      1.8083       0.884354    0.894024  0.00128204
     1.83395       0.931769     0.93627   0.0014488
      1.8596       0.974847    0.978967  0.00131377
     1.88525        1.01486     1.02045   0.0016982
      1.9109          1.069     1.05979  0.00144115
     1.93655        1.08723     1.09661  0.00121413
      1.9622        1.13175     1.13115  0.00108856
     1.98785         1.1598      1.1601  0.00110344
      2.0135        1.19156     1.18494  0.00124691
     2.03915        1.20461     1.20314  0.00110125
      2.0648        1.22614     1.21432  0.00125171
     2.09045        1.22792     1.21596  0.00113398
      2.1161        1.21446     1.20981 0.000884504
     2.14174        1.20231     1.19552   0.0013277
     2.16739        1.17962     1.17699  0.00159902
     2.19304        1.14888     1.15111  0.00141013
     2.21869        1.11696     1.12342  0.00153902
     2.24434        1.09169     1.09567  0.00133561
     2.26999        1.06924     1.06747  0.00131412
     2.29564        1.03739     1.03756  0.00130508
     2.32129        1.00906     1.01295 0.000984124
     2.34694       0.980587     0.98732  0.00125339
     2.37259       0.962364    0.965526    0.001161
     2.39824       0.941445    0.945673  0.00113823
     2.42389       0.930256    0.929078 0.000951589
     2.44954       0.913138     0.91714 0.000971367
     2.47519       0.907182    0.906971   0.0010427
     2.50084       0.897494    0.893763  0.00127753
     2.52649       0.889129    0.885592  0.00118896
     2.55214       0.886226    0.886206  0.00121525


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0 8.68406e-06 5.52163e-06
    0.884913     0.00105461  0.00133136 6.41168e-05
    0.910562      0.0248576   0.0236976 0.000353348
    0.936212       0.171277    0.165345  0.00117847
    0.961861        0.55413    0.562484  0.00289478
    0.987511        1.17416     1.19845  0.00381528
     1.01316        1.87645     1.85978  0.00443762
     1.03881        2.37195     2.33796   0.0035171
     1.06446        2.53976      2.5564   0.0028592
     1.09011        2.56001     2.55361  0.00306886
     1.11576        2.41871     2.41068  0.00311292
     1.14141        2.17748     2.19704   0.0032091
     1.16706        1.96206     1.97265  0.00335272
     1.19271        1.74399     1.75965  0.00349823
     1.21836         1.5561     1.56044  0.00243097
     1.24401        1.37565     1.38944  0.00278827
     1.26966        1.24165     1.24198  0.00262059
     1.29531         1.1297      1.1241  0.00191626
     1.32096        1.02394     1.02451  0.00208306
     1.34661       0.938637    0.942188  0.00171473
     1.37226       0.869935    0.872458  0.00135736
     1.39791       0.811201    0.816134 0.000998912
     1.42355       0.773161    0.772927  0.00124791
      1.4492       0.734067    0.737797  0.00156956
     1.47485       0.723482    0.707765  0.00147158
      1.5005       0.690922    0.689472  0.00181939
     1.52615       0.679271    0.676729  0.00152059
      1.5518       0.684513    0.669568  0.00160623
     1.57745        0.68076    0.669644  0.00151069
      1.6031       0.675679    0.675738  0.00116591
     1.62875       0.695403    0.686252  0.00167236
      1.6544       0.704969    0.700731  0.00159794
     1.68005       0.728019    0.723464  0.00148944
      1.7057        0.75146    0.749691  0.00138133
     1.73135       0.791518    0.781365  0.00126596
       1.757       0.824665     0.81574   0.0013174
     1.78265       0.848359    0.854847  0.00125418
      1.8083       0.891075    0.893919  0.00124057
     1.83395       0.934353    0.936202  0.00139868
      1.8596       0.974038    0.978791  0.00127859
     1.88525        1.01661     1.02032   0.0016431
      1.9109        1.05696     1.05969  0.00139324
     1.93655        1.08819     1.09631  0.00120743
      1.9622         1.1309     1.13114  0.00104972
     1.98785        1.15655     1.15997  0.00107127
      2.0135        1.17789     1.18469   0.0012276
     2.03915        1.20902     1.20335  0.00108178
      2.0648        1.20454     1.21398   0.0012548
     2.09045        1.21916     1.21607  0.00109923
      2.1161        1.21465     1.20998 0.000869663
     2.14174        1.19676     1.19557  0.00128102
     2.16739        1.18009      1.1771  0.00154574
     2.19304        1.14144     1.15076  0.00140142
     2.21869         1.1241     1.12345  0.00148425
     2.24434        1.08945     1.09545  0.00130622
     2.26999         1.0601     1.06721  0.00129329
     2.29564        1.03324     1.03741  0.00126757
     2.32129        1.00238     1.01257  0.00101884
     2.34694       0.987001    0.987309  0.00120868
     2.37259       0.961177    0.965371  0.00112987
     2.39824       0.951272    0.945873  0.00111501
     2.42389       0.925354    0.928945 0.000926849
     2.44954       0.912402     0.91697 0.000951295
     2.47519       0.908079    0.907011  0.00100621
     2.50084       0.900364    0.893998  0.00125347
     2.52649        0.88478    0.885563  0.00114685
     2.55214       0.892627    0.886436  0.00119329


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0 8.38461e-06 5.33934e-06
    0.884913     0.00114632  0.00132498 6.22226e-05
    0.910562       0.024208   0.0237152 0.000341601
    0.936212       0.173162    0.165614  0.00116825
    0.961861        0.56946    0.562724  0.00280494
    0.987511        1.20748     1.19876  0.00369641
     1.01316        1.85084     1.85947  0.00429528
     1.03881        2.33009     2.33769  0.00340629
     1.06446        2.54565     2.55602  0.00278451
     1.09011        2.56384     2.55396  0.00298328
     1.11576        2.41422      2.4108  0.00300797
     1.14141        2.19562     2.19699  0.00309882
     1.16706        1.99158     1.97331  0.00330002
     1.19271        1.75686     1.75956  0.00337893
     1.21836        1.56555     1.56062  0.00235352
     1.24401        1.39481     1.38962  0.00269829
     1.26966        1.23187     1.24163  0.00255332
     1.29531        1.12612     1.12417  0.00185146
     1.32096        1.01845      1.0243  0.00202168
     1.34661       0.937112    0.942013  0.00166451
     1.37226       0.858418    0.871974  0.00139423
     1.39791        0.80896    0.815886 0.000994628
     1.42355       0.751845      0.7722  0.00140071
      1.4492       0.729502    0.737511  0.00154128
     1.47485       0.705802    0.707697  0.00142239
      1.5005       0.686153    0.689357  0.00176024
     1.52615       0.690001    0.677187  0.00153548
      1.5518       0.682798    0.670024  0.00161433
     1.57745        0.68216    0.670076  0.00151899
      1.6031       0.685586    0.676078  0.00117411
     1.62875       0.688987    0.686346  0.00161735
      1.6544       0.716723    0.701282  0.00163523
     1.68005       0.730932    0.723721  0.00146017
      1.7057       0.763641    0.750172  0.00141498
     1.73135       0.778437    0.781264  0.00122632
       1.757       0.815662    0.815737  0.00127198
     1.78265        0.84845    0.854626  0.00123018
      1.8083       0.891371    0.893831   0.0012009
     1.83395       0.934748    0.936152  0.00135135
      1.8596       0.967807    0.978413  0.00128938
     1.88525        1.01593     1.02017   0.0015934
      1.9109         1.0498     1.05935  0.00138634
     1.93655        1.08794     1.09602  0.00119977
      1.9622        1.12982      1.1311  0.00101451
     1.98785        1.15317     1.15974  0.00105974
      2.0135        1.18737     1.18479  0.00118874
     2.03915        1.20067     1.20325  0.00104841
      2.0648        1.21818     1.21412  0.00121988
     2.09045        1.21777     1.21613  0.00106288
      2.1161        1.21535     1.21017 0.000859147
     2.14174        1.19524     1.19556   0.0012369
     2.16739        1.17682     1.17709  0.00149246
     2.19304        1.15504     1.15091  0.00136084
     2.21869        1.12709     1.12357  0.00143837
     2.24434        1.09415      1.0954  0.00126194
     2.26999        1.07954     1.06764  0.00131677
     2.29564         1.0421     1.03757  0.00123413
     2.32129         1.0239     1.01296  0.00105596
     2.34694       0.996343    0.987621  0.00120648
     2.37259       0.968526    0.965479  0.00109614
     2.39824       0.938005    0.945602  0.00110907
     2.42389       0.918576    0.928587 0.000961376
     2.44954       0.907166    0.916632 0.000976722
     2.47519        0.90339    0.906886  0.00097923
     2.50084       0.888032    0.893793  0.00122702
     2.52649       0.878294    0.885312  0.00113437
     2.55214       0.878883    0.886175  0.00118022


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0 8.10512e-06 5.16867e-06
    0.884913     0.00128387  0.00132361 6.01636e-05
    0.910562      0.0253773   0.0237706 0.000334677
    0.936212       0.170663    0.165782  0.00114137
    0.961861       0.571672    0.563023  0.00272725
    0.987511        1.19323     1.19858  0.00357779
     1.01316        1.86102     1.85952  0.00415241
     1.03881        2.34133     2.33781  0.00329491
     1.06446        2.54311     2.55559  0.00272475
     1.09011        2.56206     2.55423  0.00289604
     1.11576        2.41635     2.41099  0.00291338
     1.14141        2.22166     2.19781  0.00310271
     1.16706        2.00036     1.97421  0.00331093
     1.19271        1.76401     1.75971  0.00326955
     1.21836        1.55556     1.56045  0.00228109
     1.24401        1.38802     1.38957  0.00260887
     1.26966         1.2453     1.24175  0.00247114
     1.29531         1.1202     1.12404  0.00179447
     1.32096         1.0052     1.02366  0.00205211
     1.34661       0.924795    0.941439   0.0017051
     1.37226       0.861049     0.87161   0.0013945
     1.39791       0.805119    0.815527  0.00102418
     1.42355       0.763983    0.771926  0.00138054
      1.4492       0.737076    0.737496  0.00148997
     1.47485       0.711993     0.70784  0.00138216
      1.5005       0.683809    0.689172  0.00171126
     1.52615       0.667677     0.67687  0.00151666
      1.5518       0.668215    0.669964  0.00156164
     1.57745       0.667874    0.670002  0.00147013
      1.6031       0.674352     0.67602  0.00113638
     1.62875       0.682003    0.686201  0.00156991
      1.6544        0.70308    0.701342  0.00158182
     1.68005       0.730856    0.723959  0.00143073
      1.7057       0.767196    0.750739  0.00147722
     1.73135       0.791901    0.781618  0.00123565
       1.757        0.82463    0.816033  0.00126365
     1.78265       0.858596    0.854758  0.00119627
      1.8083       0.901869    0.894099  0.00119038
     1.83395       0.933082    0.936049  0.00131017
      1.8596       0.970029    0.978133  0.00127633
     1.88525        1.01192     1.01989  0.00156382
      1.9109        1.05375     1.05916  0.00135263
     1.93655        1.10502     1.09632  0.00119672
      1.9622        1.14495     1.13156  0.00108062
     1.98785        1.16724     1.15999  0.00105351
      2.0135        1.19958     1.18528  0.00124718
     2.03915        1.21246     1.20356  0.00105746
      2.0648        1.21549     1.21417  0.00118006
     2.09045         1.2264     1.21648  0.00108114
      2.1161        1.21082     1.21019 0.000830784
     2.14174        1.19538     1.19555  0.00119568
     2.16739        1.17328     1.17696   0.0014481
     2.19304        1.13839     1.15049  0.00137797
     2.21869        1.11386     1.12325  0.00142637
     2.24434        1.09124     1.09526  0.00122748
     2.26999        1.05866     1.06734  0.00130643
     2.29564        1.03076     1.03734  0.00121369
     2.32129        1.00848     1.01281  0.00103127
     2.34694       0.978689    0.987323  0.00120243
     2.37259        0.95483    0.965124   0.0011156
     2.39824       0.936513    0.945299  0.00111271
     2.42389       0.926913    0.928531 0.000930949
     2.44954       0.910966    0.916443 0.000962253
     2.47519       0.901661    0.906712 0.000961953
     2.50084       0.891591    0.893719  0.00118831
     2.52649       0.882007    0.885202  0.00110189
     2.55214       0.882097    0.886039  0.00114868


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263    4.86307e-05  9.4124e-06 5.16461e-06
    0.884913     0.00206337  0.00134747 6.27772e-05
    0.910562       0.026893   0.0238713 0.000338698
    0.936212        0.16419    0.165731   0.0011057
    0.961861       0.535695    0.562141  0.00277809
    0.987511        1.17887     1.19794  0.00351839
     1.01316        1.82055     1.85826  0.00420445
     1.03881        2.29871     2.33655  0.00342154
     1.06446        2.55497     2.55557  0.00263693
     1.09011        2.52438     2.55327  0.00295833
     1.11576        2.40749     2.41088  0.00282158
     1.14141        2.20127     2.19793  0.00300462
     1.16706        1.98897     1.97469  0.00323819
     1.19271        1.78137     1.76041  0.00323792
     1.21836        1.58469     1.56123  0.00233767
     1.24401        1.42384     1.39067  0.00274901
     1.26966        1.26873     1.24262  0.00254004
     1.29531        1.14374     1.12467  0.00184569
     1.32096        1.04798     1.02445  0.00213057
     1.34661       0.961607     0.94209  0.00176986
     1.37226       0.884675    0.872031  0.00141177
     1.39791       0.820003    0.815672  0.00100127
     1.42355       0.773657    0.771982  0.00133713
      1.4492       0.737589    0.737499  0.00144191
     1.47485       0.712224    0.707982  0.00134479
      1.5005       0.685276    0.689046  0.00166066
     1.52615       0.667169    0.676557  0.00149968
      1.5518       0.671823    0.670024  0.00151242
     1.57745       0.664223    0.669816  0.00143448
      1.6031       0.663971    0.675632   0.0011643
     1.62875       0.674287    0.685817   0.0015656
      1.6544       0.689357    0.700955  0.00157733
     1.68005       0.714165    0.723643  0.00141904
      1.7057       0.735057    0.750234  0.00151371
     1.73135       0.767225    0.781154  0.00128005
       1.757       0.803054    0.815615  0.00129039
     1.78265       0.844484    0.854427  0.00120272
      1.8083       0.880961    0.893675   0.0012251
     1.83395       0.925588    0.935712  0.00131065
      1.8596       0.967839    0.977801  0.00127763
     1.88525         1.0072     1.01948  0.00156604
      1.9109        1.05203     1.05893  0.00132843
     1.93655        1.09952     1.09643  0.00116255
      1.9622        1.13625     1.13171  0.00105627
     1.98785        1.16551     1.16017  0.00103445
      2.0135        1.18738     1.18535  0.00120879
     2.03915        1.20531     1.20362  0.00102485
      2.0648        1.21553     1.21421  0.00114281
     2.09045        1.22202     1.21665  0.00106096
      2.1161        1.21657     1.21039 0.000829083
     2.14174        1.21699     1.19624  0.00134231
     2.16739        1.18562     1.17724  0.00142806
     2.19304        1.16789     1.15105  0.00144329
     2.21869        1.14334      1.1239  0.00152049
     2.24434        1.11313     1.09584  0.00131625
     2.26999        1.07303     1.06752  0.00127712
     2.29564        1.04996     1.03775  0.00124091
     2.32129        1.01474     1.01287 0.000999887
     2.34694        0.99058    0.987428  0.00116822
     2.37259       0.965119    0.965124  0.00107961
     2.39824       0.946421    0.945335  0.00107741
     2.42389       0.930286    0.928588 0.000902638
     2.44954        0.91032    0.916246 0.000951273
     2.47519       0.904123    0.906628 0.000934541
     2.50084       0.887486    0.893518  0.00116686
     2.52649       0.878795    0.884996  0.00108556
     2.55214        0.87702    0.885748  0.00114788


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263    0.000145892 1.36774e-05   6.531e-06
    0.884913     0.00169655  0.00135838 6.17559e-05
    0.910562      0.0222592    0.023821 0.000331839
    0.936212       0.158496    0.165505  0.00109402
    0.961861        0.54858    0.561717  0.00272341
    0.987511         1.1739     1.19719  0.00348772
     1.01316        1.83706      1.8576  0.00412495
     1.03881        2.30573     2.33559   0.0034475
     1.06446        2.54261     2.55517  0.00258547
     1.09011        2.55493     2.55332  0.00286634
     1.11576        2.39495     2.41038  0.00277695
     1.14141        2.21204     2.19837  0.00294293
     1.16706         2.0214     1.97615  0.00345037
     1.19271        1.78056     1.76104  0.00319743
     1.21836        1.57397     1.56163  0.00229827
     1.24401        1.41579     1.39146  0.00277289
     1.26966        1.27904     1.24376  0.00270365
     1.29531        1.14292     1.12524  0.00187408
     1.32096        1.03446     1.02476  0.00208684
     1.34661       0.954023    0.942463  0.00175339
     1.37226       0.879526    0.872265  0.00138695
     1.39791       0.826342    0.816005    0.001024
     1.42355       0.778795    0.772195  0.00131219
      1.4492       0.749027     0.73786  0.00144115
     1.47485       0.712537    0.708124  0.00131028
      1.5005       0.691336    0.689118  0.00161031
     1.52615       0.674399    0.676489  0.00145433
      1.5518       0.666664    0.669919   0.0014688
     1.57745       0.653386    0.669302  0.00147868
      1.6031       0.663076    0.675239  0.00119219
     1.62875        0.67736    0.685553  0.00153882
      1.6544       0.683466    0.700409  0.00161996
     1.68005       0.704942    0.723059  0.00149019
      1.7057       0.728343    0.749549  0.00161359
     1.73135       0.762409    0.780568  0.00136753
       1.757        0.80089    0.815155  0.00132958
     1.78265        0.84115    0.854012  0.00123463
      1.8083       0.882125    0.893314  0.00123885
     1.83395       0.932314    0.935606  0.00127399
      1.8596       0.971587    0.977607  0.00125237
     1.88525        1.00996     1.01918  0.00154512
      1.9109        1.05989     1.05896  0.00128725
     1.93655        1.08579     1.09609  0.00117278
      1.9622        1.13306     1.13175  0.00102411
     1.98785        1.15654     1.16005  0.00100832
      2.0135        1.19639     1.18569  0.00121927
     2.03915        1.21483     1.20397  0.00105103
      2.0648        1.22147     1.21444  0.00112937
     2.09045        1.21784     1.21669  0.00102845
      2.1161        1.22524     1.21086 0.000923854
     2.14174        1.20384     1.19648  0.00132119
     2.16739        1.18541      1.1775  0.00140603
     2.19304        1.16437     1.15147  0.00145697
     2.21869        1.13759     1.12432  0.00153202
     2.24434        1.10264     1.09605  0.00129218
     2.26999        1.07026     1.06761  0.00124007
     2.29564        1.05155     1.03818  0.00127484
     2.32129        1.01127     1.01282 0.000969903
     2.34694        1.00145    0.987866  0.00121116
     2.37259       0.975345    0.965444  0.00109209
     2.39824       0.948475    0.945433   0.0010482
     2.42389       0.937859    0.928878 0.000919751
     2.44954       0.915311    0.916217 0.000921994
     2.47519        0.91421    0.906865 0.000934884
     2.50084       0.890989    0.893439  0.00113307
     2.52649       0.886237    0.885034  0.00105233
     2.55214       0.884589    0.885712  0.00111258


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0 1.32629e-05 6.34623e-06
    0.884913    0.000962905   0.0013464 6.10362e-05
    0.910562       0.021523   0.0237513 0.000329009
    0.936212       0.155301    0.165196  0.00110371
    0.961861       0.542448    0.561134  0.00270275
    0.987511        1.17884     1.19664  0.00342609
     1.01316        1.85357     1.85748  0.00400176
     1.03881        2.33092     2.33545  0.00334593
     1.06446        2.55459     2.55515  0.00250719
     1.09011        2.53121     2.55265  0.00285669
     1.11576        2.42679     2.41087  0.00273698
     1.14141        2.21899     2.19899  0.00291934
     1.16706        1.99878     1.97683   0.0034133
     1.19271        1.76158     1.76105  0.00310059
     1.21836        1.58686     1.56239  0.00235241
     1.24401        1.39999     1.39172  0.00270089
     1.26966        1.25142     1.24399  0.00263167
     1.29531        1.13875     1.12565  0.00186146
     1.32096         1.0252     1.02477  0.00202364
     1.34661       0.947132    0.942604  0.00170596
     1.37226        0.87352    0.872303  0.00134544
     1.39791       0.809621    0.815812  0.00101108
     1.42355       0.763983    0.771946  0.00129581
      1.4492       0.738342    0.737874  0.00139755
     1.47485       0.706677     0.70808  0.00127131
      1.5005       0.677733    0.688773  0.00159805
     1.52615       0.663761    0.676104   0.0014605
      1.5518       0.666246    0.669807   0.0014285
     1.57745       0.662708    0.669102  0.00144732
      1.6031       0.662909    0.674866  0.00121321
     1.62875       0.675898     0.68526  0.00151975
      1.6544       0.691102    0.700127  0.00159523
     1.68005       0.714076    0.722787  0.00146968
      1.7057       0.742166    0.749326  0.00158013
     1.73135       0.776317    0.780439  0.00133214
       1.757       0.813022     0.81509  0.00129086
     1.78265        0.85428     0.85402  0.00119724
      1.8083       0.896368    0.893407  0.00120476
     1.83395       0.944004     0.93586  0.00126054
      1.8596       0.989925     0.97798  0.00126883
     1.88525         1.0146     1.01905  0.00150454
      1.9109        1.05906     1.05897  0.00124825
     1.93655        1.09702     1.09612  0.00113757
      1.9622         1.1429     1.13209  0.00104733
     1.98785        1.17283     1.16044  0.00104947
      2.0135        1.19326     1.18592  0.00120371
     2.03915        1.21404     1.20427  0.00106254
      2.0648        1.22281     1.21469  0.00112331
     2.09045         1.2251     1.21695  0.00102838
      2.1161         1.2112     1.21087 0.000895918
     2.14174         1.2028     1.19667  0.00129495
     2.16739        1.18372     1.17769    0.001376
     2.19304        1.15446     1.15156  0.00141565
     2.21869        1.12675      1.1244  0.00148735
     2.24434        1.09511     1.09602  0.00125333
     2.26999        1.06689     1.06758  0.00120268
     2.29564        1.03744     1.03816  0.00123641
     2.32129         1.0103     1.01275 0.000943525
     2.34694       0.981017    0.987659  0.00119211
     2.37259       0.960609    0.965297  0.00106878
     2.39824       0.939348    0.945249  0.00103253
     2.42389        0.91222    0.928373  0.00102104
     2.44954       0.901122    0.915759  0.00100111
     2.47519       0.896685    0.906557 0.000956098
     2.50084       0.884466    0.893167  0.00113089
     2.52649        0.87448    0.884714  0.00106794
     2.55214       0.874065    0.885359  0.00113347


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0 1.28728e-05 6.17155e-06
    0.884913     0.00155899  0.00135265 5.95605e-05
    0.910562      0.0224325   0.0237125  0.00032161
    0.936212       0.166116    0.165223  0.00107158
    0.961861       0.547649    0.560737   0.0026522
    0.987511        1.19209      1.1965  0.00332793
     1.01316        1.86074     1.85757  0.00388521
     1.03881        2.33045      2.3353  0.00325074
     1.06446        2.54245     2.55478  0.00246113
     1.09011        2.55596     2.55275  0.00277433
     1.11576        2.42448     2.41128  0.00268559
     1.14141        2.23296     2.19999  0.00299957
     1.16706        1.98515     1.97708  0.00332167
     1.19271        1.76441     1.76115  0.00301096
     1.21836        1.55542     1.56219  0.00229215
     1.24401        1.37825     1.39132  0.00265034
     1.26966        1.24742      1.2441  0.00255619
     1.29531        1.11983     1.12548  0.00181456
     1.32096        1.01699     1.02454  0.00197703
     1.34661       0.936756    0.942432  0.00166443
     1.37226       0.856549     0.87184  0.00138336
     1.39791       0.815722    0.815809 0.000981345
     1.42355       0.764443    0.771725  0.00127635
      1.4492       0.733418    0.737743  0.00136258
     1.47485       0.709665    0.708127  0.00123477
      1.5005       0.694797     0.68895  0.00156084
     1.52615       0.680088    0.676221  0.00142224
      1.5518       0.669601    0.669801  0.00138649
     1.57745       0.673646    0.669236   0.0014109
      1.6031       0.676727     0.67492  0.00117876
     1.62875       0.695606    0.685565   0.0015052
      1.6544       0.700639    0.700142  0.00154839
     1.68005       0.729825    0.722994  0.00144096
      1.7057       0.757668    0.749571  0.00155259
     1.73135       0.783959    0.780543  0.00129698
       1.757       0.812627    0.815018  0.00125493
     1.78265        0.85958    0.854184  0.00117314
      1.8083       0.896994    0.893512  0.00117393
     1.83395       0.931342    0.935727  0.00123045
      1.8596        0.97438    0.977874  0.00123592
     1.88525        1.01708     1.01899   0.0014614
      1.9109        1.05233     1.05877  0.00122673
