#  DISTANCE:   ACTUAL_GOFR:   AVE_GOFR:      ERROR:
     1.88525        1.07186      1.0248  0.00369603
      1.9109        1.10373     1.06238  0.00410378
     1.93655        1.12552     1.09814  0.00497308
      1.9622        1.15628     1.13299  0.00391295
     1.98785           1.19     1.15869  0.00389178
      2.0135        1.19144     1.18024  0.00334456
     2.03915        1.21543     1.20181  0.00412878
      2.0648        1.20478     1.20873  0.00395862
     2.09045        1.20621     1.20987  0.00342082
      2.1161        1.18793     1.20915  0.00381877
     2.14174        1.19182     1.19491  0.00369533
     2.16739        1.15145     1.17187  0.00383401
     2.19304        1.14149     1.14255  0.00287179
     2.21869        1.10523     1.12028  0.00392236
     2.24434        1.05717     1.08831  0.00485971
     2.26999        1.05244     1.06086  0.00332168
     2.29564        1.03199     1.03377  0.00275478
     2.32129        1.01508     1.00536  0.00317969
     2.34694       0.989915    0.982978    0.003969
     2.37259       0.956087    0.961575  0.00388414
     2.39824       0.933423    0.944103  0.00364683
     2.42389        0.93179    0.928332  0.00295932
     2.44954       0.928231    0.911567   0.0028711
     2.47519        0.89049    0.901078  0.00297125
     2.50084       0.879041    0.898782  0.00227009
     2.52649       0.885911    0.894824  0.00254595
     2.55214       0.881888    0.893923   0.0028643


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0           0           0
    0.884913    0.000917052  0.00146219 0.000195974
    0.910562      0.0254206   0.0262402  0.00111562
    0.936212       0.154113    0.176832  0.00239719
    0.961861       0.576368    0.579736  0.00546255
    0.987511        1.28554     1.23403  0.00571977
     1.01316        1.92776     1.89257  0.00922621
     1.03881         2.3794     2.34354   0.0110062
     1.06446        2.67089     2.56315  0.00772799
     1.09011        2.56662     2.55189  0.00830977
     1.11576        2.37358     2.38961   0.0101702
     1.14141        2.25631     2.18245  0.00814351
     1.16706        1.98038     1.93855   0.0078891
     1.19271        1.71835     1.72943  0.00777362
     1.21836        1.45099     1.54253  0.00734378
     1.24401        1.25606     1.37664  0.00919348
     1.26966        1.16259     1.23489   0.0078168
     1.29531        1.06498     1.11392  0.00640194
     1.32096       0.968527     1.02149  0.00605213
     1.34661       0.896182    0.941987  0.00428416
     1.37226       0.840589    0.876847  0.00442431
     1.39791       0.818147    0.817398  0.00448056
     1.42355       0.792971    0.774002  0.00362751
      1.4492       0.731058    0.739003  0.00438744
     1.47485       0.717292     0.71191  0.00393535
      1.5005       0.726757    0.698598  0.00494873
     1.52615       0.703336    0.681707  0.00461057
      1.5518       0.677012     0.67606  0.00404901
     1.57745       0.671683    0.669789  0.00338339
      1.6031       0.694248    0.681425  0.00389384
     1.62875       0.699518    0.689728   0.0041698
      1.6544       0.707802    0.703166  0.00339305
     1.68005       0.746401    0.725342  0.00426973
      1.7057        0.75225    0.746049  0.00332169
     1.73135       0.794944    0.780443  0.00360073
       1.757       0.860735    0.820148  0.00348775
     1.78265       0.873478    0.862502  0.00401057
      1.8083       0.923799    0.899732  0.00464743
     1.83395       0.967086    0.946893  0.00407036
      1.8596           1.01    0.991052  0.00451989
     1.88525         1.0702     1.02648  0.00392303
      1.9109        1.09597     1.06362  0.00413605
     1.93655        1.10679     1.09846  0.00479918
      1.9622        1.11447     1.13231  0.00382769
     1.98785         1.1664     1.15898  0.00375808
      2.0135        1.16538     1.17969  0.00326568
     2.03915        1.19755     1.20165  0.00397887
      2.0648        1.18862     1.20798  0.00388143
     2.09045        1.21261     1.20997  0.00329563
      2.1161           1.18     1.20808  0.00382694
     2.14174         1.1809     1.19439  0.00359473
     2.16739        1.15634     1.17129  0.00373486
     2.19304        1.11017     1.14135  0.00300543
     2.21869        1.07425     1.11858    0.004131
     2.24434        1.03447     1.08631  0.00507231
     2.26999        1.03681     1.05997  0.00331591
     2.29564        1.02331     1.03338  0.00267987
     2.32129        1.00581     1.00538  0.00306197
     2.34694       0.981838    0.982936  0.00382222
     2.37259       0.947647    0.961059  0.00377438
     2.39824       0.931487    0.943636  0.00354157
     2.42389       0.927878    0.928316  0.00284977
     2.44954       0.932103    0.912328  0.00286373
     2.47519       0.924285    0.901938  0.00298293
     2.50084       0.913598    0.899331  0.00225136
     2.52649       0.910815    0.895416   0.0025196
     2.55214       0.890967    0.893813  0.00276031


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0           0           0
    0.884913    0.000412673  0.00142471 0.000192526
    0.910562      0.0193577   0.0259944  0.00110253
    0.936212       0.189466    0.177283  0.00235366
    0.961861        0.57598    0.579602  0.00526911
    0.987511        1.23734     1.23415  0.00551671
     1.01316         1.8803     1.89213  0.00890711
     1.03881        2.36872     2.34444   0.0106498
     1.06446        2.57376     2.56353  0.00746128
     1.09011         2.5226     2.55084  0.00807855
     1.11576         2.4267     2.39094  0.00989283
     1.14141        2.22682     2.18404  0.00800532
     1.16706        1.99016      1.9404  0.00781965
     1.19271        1.73947     1.72978  0.00750427
     1.21836        1.54151     1.54249  0.00708159
     1.24401        1.31182     1.37432  0.00915194
     1.26966        1.22138      1.2344  0.00755251
     1.29531        1.09565     1.11326  0.00620645
     1.32096       0.974145      1.0198  0.00606756
     1.34661       0.930696    0.941584  0.00415009
     1.37226       0.855138    0.876071   0.0043337
     1.39791       0.817394    0.817398  0.00432054
     1.42355       0.759659    0.773489  0.00353394
      1.4492       0.736375    0.738909  0.00423175
     1.47485       0.663047    0.710165  0.00416379
      1.5005       0.691687    0.698351  0.00477814
     1.52615       0.693038    0.682112  0.00446363
      1.5518       0.700378    0.676929  0.00399646
     1.57745       0.686561    0.670388  0.00331515
      1.6031       0.699027    0.682054  0.00380517
     1.62875       0.685576     0.68958  0.00402352
      1.6544        0.73593    0.704337  0.00346777
     1.68005       0.762024    0.726652  0.00431354
      1.7057       0.753681    0.746322  0.00321422
     1.73135       0.769154    0.780039  0.00349463
       1.757       0.814627    0.819951  0.00336875
     1.78265       0.860913    0.862445  0.00386774
      1.8083       0.905888    0.899952  0.00448665
     1.83395       0.933178    0.946403  0.00395435
      1.8596       0.992001    0.991086  0.00435859
     1.88525        1.04459     1.02713  0.00383586
      1.9109        1.03598     1.06264  0.00410445
     1.93655        1.06848     1.09739  0.00474577
      1.9622        1.14923     1.13291  0.00373839
     1.98785         1.1809     1.15976  0.00370451
      2.0135        1.20404     1.18056  0.00326277
     2.03915        1.20107     1.20163  0.00383682
      2.0648        1.23479     1.20894  0.00385908
     2.09045         1.2137      1.2101  0.00318062
      2.1161        1.21885     1.20846  0.00370954
     2.14174        1.18074      1.1939  0.00349924
     2.16739         1.1461     1.17039  0.00370825
     2.19304        1.13466     1.14111  0.00290757
     2.21869        1.11326     1.11839  0.00398782
     2.24434        1.08328      1.0862  0.00489232
     2.26999        1.05466     1.05978  0.00320291
     2.29564        1.03554     1.03346  0.00258526
     2.32129        1.00067     1.00521  0.00295722
     2.34694       0.980789    0.982859  0.00368649
     2.37259       0.934271    0.960103  0.00375889
     2.39824        0.92339    0.942913  0.00348811
     2.42389       0.893298    0.927065  0.00300992
     2.44954       0.911995    0.912316  0.00276148
     2.47519       0.905735    0.902073  0.00287948
     2.50084       0.899136    0.899324  0.00217097
     2.52649       0.887677     0.89514  0.00244473
     2.55214       0.908658    0.894344  0.00271216


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0           0           0
    0.884913    0.000917052   0.0014072 0.000186681
    0.910562      0.0307039   0.0261568   0.0010764
    0.936212       0.175988    0.177239  0.00227292
    0.961861        0.57109    0.579308  0.00509558
    0.987511        1.21124     1.23336  0.00538277
     1.01316        1.90142     1.89245  0.00860573
     1.03881        2.33039     2.34396   0.0102936
     1.06446        2.58063     2.56412  0.00722728
     1.09011        2.59137     2.55224  0.00791995
     1.11576        2.36605     2.39008  0.00958886
     1.14141        2.19818     2.18452  0.00774411
     1.16706        1.95075     1.94075  0.00755815
     1.19271        1.69734     1.72867  0.00732839
     1.21836         1.5499     1.54275  0.00684201
     1.24401         1.4166     1.37578  0.00895174
     1.26966         1.2453     1.23478  0.00730142
     1.29531        1.07213     1.11185  0.00615237
     1.32096        1.01738     1.01971  0.00585891
     1.34661       0.916419    0.940716  0.00409669
     1.37226        0.84343    0.874946  0.00432797
     1.39791       0.796538    0.816679  0.00423101
     1.42355       0.769883    0.773365  0.00341426
      1.4492       0.755695    0.739488  0.00412522
     1.47485       0.713396    0.710276   0.0040217
      1.5005       0.711702    0.698812  0.00463551
     1.52615       0.707838    0.682999  0.00439698
      1.5518       0.693832    0.677512  0.00390093
     1.57745       0.687124    0.670965  0.00325067
      1.6031       0.698174     0.68261  0.00371434
     1.62875       0.701805    0.690001   0.0039068
      1.6544       0.709246    0.704506  0.00335232
     1.68005       0.748602    0.727409  0.00423068
      1.7057       0.794656    0.747989  0.00350901
     1.73135       0.804407     0.78088  0.00347368
       1.757       0.818349    0.819896  0.00325304
     1.78265       0.853862    0.862149  0.00374567
      1.8083       0.871056    0.898955   0.0044412
     1.83395       0.917997    0.945424  0.00393745
      1.8596        0.95731    0.989921  0.00436114
     1.88525        1.00343     1.02631  0.00378964
      1.9109         1.0385      1.0618  0.00404642
     1.93655        1.06957     1.09643   0.0046781
      1.9622        1.14313     1.13326  0.00362605
     1.98785        1.16103     1.15981  0.00357703
      2.0135        1.19671     1.18112   0.0031974
     2.03915        1.19689     1.20147  0.00370799
      2.0648        1.22684     1.20956  0.00377505
     2.09045        1.20969     1.21009  0.00307097
      2.1161        1.19981     1.20816   0.0035936
     2.14174        1.19463     1.19393  0.00337867
     2.16739        1.18338     1.17084  0.00360732
     2.19304        1.15533      1.1416  0.00284835
     2.21869        1.12373     1.11857  0.00385455
     2.24434        1.08855     1.08629  0.00472428
     2.26999        1.03797     1.05903  0.00317953
     2.29564        1.00932     1.03263  0.00262665
     2.32129        1.01157     1.00543  0.00286338
     2.34694       0.989426    0.983086  0.00356631
     2.37259       0.972506     0.96053  0.00365352
     2.39824       0.942981    0.942915  0.00336784
     2.42389       0.916908    0.926715  0.00292644
     2.44954       0.908871    0.912197  0.00266881
     2.47519       0.901591    0.902056  0.00278024
     2.50084       0.884713     0.89882  0.00215377
     2.52649       0.909814    0.895646  0.00241222
     2.55214       0.904116    0.894681  0.00263949


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0           0           0
    0.884913     0.00165069  0.00141532 0.000180635
    0.910562      0.0259402   0.0261496  0.00104055
    0.936212        0.16841    0.176944  0.00221613
    0.961861       0.593872    0.579794   0.0049488
    0.987511        1.25918     1.23422  0.00527168
     1.01316        1.89726     1.89261  0.00832037
     1.03881         2.3961      2.3457   0.0100961
     1.06446        2.55937     2.56396   0.0069881
     1.09011         2.4796     2.54982  0.00801751
     1.11576        2.31826     2.38769  0.00956345
     1.14141        2.13879       2.183  0.00763458
     1.16706         1.9595     1.94138  0.00733199
     1.19271        1.72289     1.72847  0.00708664
     1.21836        1.53316     1.54243  0.00662139
     1.24401        1.36092     1.37528  0.00866704
     1.26966        1.23178     1.23468  0.00705872
     1.29531        1.14256     1.11287  0.00603189
     1.32096        1.05016     1.02073  0.00575084
     1.34661       0.964181    0.941498  0.00403411
     1.37226        0.87228    0.874857  0.00418461
     1.39791       0.808647    0.816411  0.00409844
     1.42355       0.796762    0.774145  0.00338836
      1.4492       0.734272    0.739314  0.00399138
     1.47485       0.709847    0.710262  0.00388767
      1.5005        0.71352    0.699302  0.00450684
     1.52615       0.670946    0.682597  0.00426873
      1.5518       0.688211    0.677868  0.00378716
     1.57745       0.689317    0.671577  0.00319936
      1.6031       0.691524    0.682907  0.00360239
     1.62875       0.702441    0.690416  0.00379851
      1.6544       0.736573    0.705575  0.00340673
     1.68005       0.770127    0.728833  0.00432265
      1.7057       0.758643    0.748344  0.00340996
     1.73135       0.806731    0.781741  0.00346313
       1.757       0.839391    0.820545  0.00320886
     1.78265       0.849998    0.861744  0.00364265
      1.8083       0.862788     0.89775  0.00445378
     1.83395       0.887004    0.943476  0.00426061
      1.8596       0.949397     0.98857  0.00442001
     1.88525        0.97973     1.02476   0.0039687
      1.9109        1.02145     1.06046  0.00412908
     1.93655        1.08718     1.09613  0.00453233
      1.9622        1.16607     1.13436  0.00366638
     1.98785         1.1379     1.15907  0.00353154
      2.0135         1.1684     1.18069   0.0031188
     2.03915        1.19407     1.20122  0.00359258
      2.0648        1.22115     1.20994  0.00366896
     2.09045        1.21935      1.2104  0.00298409
      2.1161        1.20042      1.2079  0.00348307
     2.14174        1.20022     1.19414  0.00327256
     2.16739        1.18459      1.1713  0.00351607
     2.19304        1.15998     1.14221  0.00281853
     2.21869        1.13607     1.11916  0.00376992
     2.24434        1.10301     1.08684  0.00459959
     2.26999        1.07469     1.05955  0.00311614
     2.29564        1.03709     1.03278  0.00254331
     2.32129        1.01858     1.00587  0.00280127
     2.34694       0.993338    0.983427  0.00346377
     2.37259       0.958715     0.96047  0.00353224
     2.39824       0.947283    0.943061  0.00325872
     2.42389       0.922787    0.926584  0.00283182
     2.44954       0.907034    0.912025   0.0025854
     2.47519       0.909304    0.902298  0.00269804
     2.50084       0.888933     0.89849  0.00210704
     2.52649       0.894394    0.895604  0.00233217
     2.55214       0.881369    0.894237  0.00258853


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0           0           0
    0.884913     0.00114632  0.00140664 0.000175016
    0.910562      0.0209168   0.0259808  0.00102058
    0.936212       0.158086    0.176336  0.00222656
    0.961861       0.576912    0.579701  0.00479003
    0.987511         1.2664     1.23526  0.00520278
     1.01316          1.886      1.8924   0.0080547
     1.03881        2.29332     2.34401  0.00991083
     1.06446        2.41854     2.55927  0.00818706
     1.09011        2.45156     2.54665  0.00836193
     1.11576         2.3985     2.38804  0.00926131
     1.14141        2.17528     2.18275  0.00739237
     1.16706        1.95908     1.94195  0.00711766
     1.19271        1.75358     1.72928  0.00690417
     1.21836        1.55585     1.54286  0.00642195
     1.24401        1.47505      1.3785  0.00896507
     1.26966        1.31094     1.23714  0.00724704
     1.29531        1.15313     1.11417  0.00597551
     1.32096        1.00911     1.02035  0.00557754
     1.34661       0.951409    0.941818  0.00391663
     1.37226       0.864272    0.874516  0.00406353
     1.39791       0.842549    0.817254  0.00405203
     1.42355       0.770981    0.774043   0.0032806
      1.4492       0.750139    0.739663  0.00387787
     1.47485       0.734179    0.711034  0.00383805
      1.5005       0.708911    0.699612  0.00437211
     1.52615       0.716301    0.683684  0.00426724
      1.5518        0.71268    0.678991  0.00382786
     1.57745        0.64529    0.670729  0.00320656
      1.6031       0.670384    0.682503  0.00350877
     1.62875       0.699057    0.690695  0.00368619
      1.6544       0.707107    0.705624  0.00329719
     1.68005       0.703199    0.728006  0.00426157
      1.7057       0.738525    0.748027  0.00331464
     1.73135       0.769537    0.781348  0.00337372
       1.757       0.800657    0.819904  0.00316883
     1.78265       0.870246    0.862018  0.00353546
      1.8083       0.904417    0.897965   0.0043153
     1.83395       0.903648    0.942192  0.00431254
      1.8596       0.930032    0.986682  0.00466339
     1.88525       0.983347     1.02342   0.0040593
      1.9109        1.04547     1.05997  0.00402408
     1.93655        1.07232     1.09536  0.00445072
      1.9622        1.07721     1.13251  0.00398467
     1.98785         1.1523     1.15886  0.00342437
      2.0135         1.1813     1.18071  0.00301826
     2.03915        1.18554     1.20071  0.00351212
      2.0648        1.21375     1.21007  0.00355266
     2.09045        1.22508     1.21087  0.00292516
      2.1161         1.2335     1.20873  0.00346718
     2.14174        1.22925     1.19527  0.00335729
     2.16739        1.18388      1.1717  0.00342601
     2.19304         1.1641     1.14292  0.00281467
     2.21869        1.13721     1.11974  0.00369299
     2.24434        1.10051     1.08728   0.0044723
     2.26999        1.08377     1.06033  0.00311205
     2.29564        1.06032     1.03366  0.00261185
     2.32129         1.0366     1.00686  0.00288102
     2.34694       0.994857    0.983796   0.0033716
     2.37259       0.961228    0.960494  0.00341838
     2.39824       0.954019    0.943414  0.00317271
     2.42389       0.958284    0.927606  0.00291927
     2.44954       0.923037     0.91238  0.00252628
     2.47519         0.8975    0.902143  0.00261544
     2.50084       0.894548    0.898363  0.00204291
     2.52649       0.898529    0.895699  0.00225885
     2.55214       0.896188      0.8943   0.0025058


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0           0           0
    0.884913     0.00210922   0.0014286 0.000170919
    0.910562      0.0223892   0.0258685 0.000994839
    0.936212       0.186107    0.176641  0.00217782
    0.961861       0.600004    0.580335  0.00468217
    0.987511        1.25642     1.23592  0.00508202
     1.01316        1.83961     1.89075   0.0079701
     1.03881        2.31039     2.34296  0.00965663
     1.06446        2.52958     2.55834  0.00798359
     1.09011        2.56919     2.54735  0.00813025
     1.11576        2.47822     2.39085  0.00939089
     1.14141        2.20832     2.18355  0.00720442
     1.16706        1.98238     1.94321  0.00700648
     1.19271        1.74235     1.72969  0.00670048
     1.21836        1.62864     1.54554  0.00675761
     1.24401        1.35878     1.37789  0.00870606
     1.26966        1.17139     1.23508  0.00730602
     1.29531        1.11348     1.11415  0.00578882
     1.32096        1.02396     1.02047  0.00540438
     1.34661       0.912994    0.940917  0.00389644
     1.37226       0.878153    0.874629  0.00393814
     1.39791        0.82184    0.817398  0.00392794
     1.42355       0.768412    0.773867  0.00318279
      1.4492       0.726886    0.739264  0.00377718
     1.47485       0.726008    0.711502  0.00374653
      1.5005       0.661705    0.698427  0.00439303
     1.52615       0.622383    0.681769  0.00454358
      1.5518       0.639257    0.677749  0.00390444
     1.57745       0.663198    0.670494  0.00311497
      1.6031       0.675498    0.682284  0.00340594
     1.62875       0.677685    0.690288  0.00359335
      1.6544       0.701951    0.705509  0.00319615
     1.68005       0.725856    0.727939  0.00412892
      1.7057       0.747017    0.747996  0.00321121
     1.73135       0.790308    0.781628  0.00327989
       1.757       0.836367    0.820418  0.00311129
     1.78265       0.859105    0.861927  0.00342615
      1.8083        0.90322    0.898129  0.00418357
     1.83395        0.94805    0.942375  0.00418166
      1.8596       0.983113     0.98657  0.00451899
     1.88525        1.01891     1.02328   0.0039349
      1.9109        1.04121     1.05939  0.00394081
     1.93655        1.08928     1.09517  0.00431568
      1.9622        1.13086     1.13246  0.00386049
     1.98785        1.16098     1.15892    0.003318
      2.0135        1.22151     1.18199  0.00318177
     2.03915        1.25059     1.20227  0.00373223
      2.0648        1.26144     1.21167  0.00378703
     2.09045        1.23145     1.21151   0.0029036
      2.1161        1.23937     1.20969  0.00348858
     2.14174        1.22663     1.19625  0.00339238
     2.16739        1.20212     1.17265  0.00344824
     2.19304        1.16718     1.14368  0.00282696
     2.21869        1.09948     1.11911  0.00363146
     2.24434        1.07762     1.08698  0.00434272
     2.26999        1.01825     1.05902  0.00328092
     2.29564        1.01294     1.03302  0.00260926
     2.32129        1.00223     1.00671  0.00279462
     2.34694       0.957333    0.982969  0.00336613
     2.37259       0.969202    0.960766  0.00332237
     2.39824       0.930713    0.943017  0.00309829
     2.42389       0.913406    0.927163  0.00286157
     2.44954       0.923611    0.912731  0.00247159
     2.47519       0.892635    0.901846  0.00255053
     2.50084       0.871008    0.897508  0.00215049
     2.52649       0.856659    0.894479  0.00249607
     2.55214       0.863954    0.893351  0.00260075


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
    0.602767              0           0           0
    0.628416              0           0           0
    0.654066              0           0           0
    0.679715              0           0           0
    0.705365              0           0           0
    0.731015              0           0           0
    0.756664              0           0           0
    0.782314              0           0           0
    0.807964              0           0           0
    0.833613              0           0           0
    0.859263              0           0           0
    0.884913    0.000137558  0.00138947 0.000170158
    0.910562      0.0161964   0.0255754  0.00100694
    0.936212       0.171933    0.176499   0.0021165
    0.961861       0.614247    0.581363  0.00465169
    0.987511        1.26886     1.23692   0.0050251
     1.01316        1.94084     1.89227  0.00787183
     1.03881        2.44402     2.34602  0.00983762
     1.06446        2.60827     2.55985  0.00788372
     1.09011        2.57944     2.54832  0.00794179
     1.11576        2.35174     2.38967   0.0091808
     1.14141         2.1317     2.18198  0.00715537
     1.16706        1.89897     1.94187  0.00692125
     1.19271        1.68031     1.72819  0.00666246
     1.21836        1.53142     1.54511  0.00656636
     1.24401         1.3385     1.37669  0.00852365
     1.26966        1.22672     1.23483  0.00708902
     1.29531        1.13199     1.11469  0.00563859
     1.32096       0.997892     1.01978  0.00528372
     1.34661       0.951547    0.941239  0.00379165
     1.37226       0.851744    0.873936  0.00387938
     1.39791       0.790897    0.816595  0.00389014
     1.42355       0.759322    0.773426  0.00311671
      1.4492        0.70201    0.738135   0.0038277
     1.47485       0.691556    0.710897  0.00368143
      1.5005       0.683458    0.697974  0.00428326
     1.52615       0.687195    0.681933  0.00440887
      1.5518       0.648472    0.676862  0.00388561
     1.57745       0.649692    0.669863   0.0030837
      1.6031        0.68444     0.68235  0.00330336
     1.62875       0.716911    0.691095  0.00357388
      1.6544       0.735431    0.706416  0.00322535
     1.68005       0.786474    0.729713  0.00436824
      1.7057       0.800272     0.74958  0.00348278
     1.73135       0.829455    0.783077  0.00348603
       1.757       0.849801    0.821309  0.00314183
     1.78265       0.867975    0.862111  0.00332722
      1.8083       0.874219    0.897404  0.00411906
     1.83395       0.930798    0.942024  0.00406963
      1.8596       0.978035    0.986312  0.00438945
     1.88525        1.04321     1.02389   0.0038617
      1.9109        1.04801     1.05904  0.00383645
     1.93655        1.09536     1.09517   0.0041849
      1.9622        1.13667     1.13259  0.00374561
     1.98785        1.16322     1.15905  0.00322001
      2.0135        1.19577     1.18241  0.00311263
     2.03915        1.21664     1.20271  0.00364441
      2.0648        1.23642     1.21242  0.00374582
     2.09045        1.22665     1.21197  0.00285159
      2.1161        1.21966     1.20999  0.00339594
     2.14174        1.19635     1.19625  0.00328958
     2.16739        1.14097     1.17169  0.00347483
     2.19304        1.14449      1.1437  0.00274141
     2.21869        1.10528     1.11869  0.00354551
     2.24434        1.05661     1.08606  0.00430754
     2.26999        1.03564     1.05831   0.0032571
     2.29564        1.03383     1.03304  0.00253031
     2.32129        1.00128     1.00655  0.00271478
     2.34694        0.96511    0.982428  0.00330734
     2.37259       0.957356    0.960663   0.0032233
     2.39824       0.936925    0.942833   0.0030099
     2.42389       0.936086    0.927433  0.00278761
     2.44954       0.885071    0.911893  0.00253484
     2.47519        0.87167    0.900932  0.00263206
     2.50084       0.874046    0.896797  0.00219972
     2.52649       0.876218    0.893925  0.00248101
     2.55214         0.8767    0.892847  0.00257042


   0.0128248              0           0           0
   0.0384745              0           0           0
   0.0641241              0           0           0
   0.0897737              0           0           0
    0.115423              0           0           0
    0.141073              0           0           0
    0.166723              0           0           0
    0.192372              0           0           0
    0.218022              0           0           0
    0.243672              0           0           0
    0.269321              0           0           0
    0.294971              0           0           0
     0.32062              0           0           0
     0.34627              0           0           0
     0.37192              0           0           0
    0.397569              0           0           0
    0.423219              0           0           0
    0.448869              0           0           0
    0.474518              0           0           0
    0.500168              0           0           0
    0.525818              0           0           0
    0.551467              0           0           0
    0.577117              0           0           0
